what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576912502121
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912504239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576912505576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576912521122
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912521394
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912521448
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576912614079
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576912614335
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576912614402
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912655583
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576912655590
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912657572
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576912657577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576912665170
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576912667117
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576912668146
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576912669371
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576912669702
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576912669842
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576912671622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576912673069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913468427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913469702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913470489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913470600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913471256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913472997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913473101
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576913476024
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576913484562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913495111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913504244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913511867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913517428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913519007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1576913519037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576913520003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913530960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576913532272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914256468
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914260851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914285954
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914287867
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576914289361
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914289690
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914289721
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914290165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914290530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914291936
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914291938
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576914317605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1576914321508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576914322308
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914329330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576914335187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914336980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914338863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914344944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576914347445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914352519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914358636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914359027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914360842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914361314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914362681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576914370165
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914374178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914402198
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914403428
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576914404565
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914404935
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914407093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914493532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914509752
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914511941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576914526754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914535834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914588956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914592539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914593941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576914598723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914615960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914617083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914689821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1576914720892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914725704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914741260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576914743289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1576914745879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914746991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914754283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576914760465
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914764298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576914771875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914783832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914813411
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914815730
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576914817605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914818151
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914818441
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914818971
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576914820753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914829420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914891798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914894363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914894670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914895842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914896951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914904562
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576914904566
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576914914363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576914922382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576914935006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914935447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914935674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576914935999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915130075
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576915136021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576915145486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576915176985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915177615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915177674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915177971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915210065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576915219739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915220991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915245241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576915262901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915268052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915268360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915268992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915269111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576915269812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915270944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915286007
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915287634
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576915290334
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576915290683
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915291757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915292056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915292491
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576915292501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915293103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915294290
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915294293
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576915301211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576915301916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576915304718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915305549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915305921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915306423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915345372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915347370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915347557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915350571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915350675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915350737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915350858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576915353811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915356365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915356482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915356861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915357047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915357115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915357172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576915358152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915358757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915358870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915359087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915367047
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915368344
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576915369668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576915371306
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915371564
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576915372099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915373799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915373910
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915373914
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576915394987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915400692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915400930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915401548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915418372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576915423387
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915427784
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576915429233
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576915429594
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576915431786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915431904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915442723
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576915443698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576915444574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576915445622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576915450727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576915452113
