what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897316325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576897328151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897347940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897366624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897370495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897395940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897432079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897432169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897432246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897436729
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897436750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897441084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897551238
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576897556893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576897602192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897602932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897633651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576897657675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576897660810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897712130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897712583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897712646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897759006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576897780828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576897785221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576897798305
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897799359
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576897800644
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576897800996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897802252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897803199
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897803203
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576897827538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576897831252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576897831687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576897832148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576897838534
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897839713
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576897840993
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576897841335
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897841420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576897841795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897841877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576897843579
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576897843582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576897998439
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1576897999331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576898000199
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576898004019
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576898004087
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898055378
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576898056891
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576898057267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898057821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898059480
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898059486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576898074875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898079170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898081552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1576898081563
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576898081621
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576898088411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576898134016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576898136542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576898140120
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898141594
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576898142648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576898142999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898143845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898145176
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898145179
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576898158659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898162467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898164156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898165192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898165857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898166296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898166775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898167390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576898168748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576898173595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576898249424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576898290157
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1576898294218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576898304055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898305524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898328333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576898337314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898338184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898345719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576898358976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576898394425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576898402715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576898405333
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898406410
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576898407401
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576898407739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898408860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898408939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898409001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898409938
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576898409940
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576898450331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898454402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898456924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898457818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898477118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898486866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898971197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576898974452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899023586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899028578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899033233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576899124521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576899129669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576899133282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899140486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899148031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899185749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899191669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576899269913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899270854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899291522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899299673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899310605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1576899330243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899331658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899338693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576899341496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899342278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899361011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899510577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899510654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899510722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899519281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899549025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899549140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899549353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899568418
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576899568438
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899568836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576899568985
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1576899569109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576899573482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900232202
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576900234631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576900274878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900276053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900284416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576900286850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576900287398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576900290753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900291644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900755985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576900760310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900765715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900768088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900769034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900811014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576900815340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900816570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900848335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576900849101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900853138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900873794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900874545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900887428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576900891218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900905990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900926288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576900928614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908800175
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908801409
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576908803135
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576908803512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908804679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908805677
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908805680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576908820130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908822673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908824943
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908825767
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576908827070
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576908827371
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908827653
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576908828142
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908829959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908830651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908859111
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576908868325
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576908891490
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576908899043
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1576908901546
error,log,,,"Several ports (8080, 8009) required by Tomcat v7.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1576908908152
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576908908271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576908908380
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576908908388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908909383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908913190
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908914818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908921610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908924243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908924269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908924379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1576908924385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908927961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908930982
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1576908933168
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1576908934947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908936377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576908937152
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576908937155
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576908953113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576908953201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576908959213
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576908959493
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576908959569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909009700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909057271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909059339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909162581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909255787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909278314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909440799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909607804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576909608215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910096289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1576910165379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910166436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910193635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910219499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910220699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910347394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910446868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576910478243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576911140225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576911142876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576911144834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576911149942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576911150261
